hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.437628290941389,21.0,4.0,4.0,4.0,2.0,3.0,43.0,Travel_Rarely,Research & Development,1.0,1.0,Other,1.0,876.0,Male,1.0,Manager,Divorced,46780.0,5.0,Y,25.0,8.0,1.0,8.0,0.0,6.0,0.0,2.0
9.899479027219723,12.0,2.0,3.0,3.0,4.0,4.0,40.0,Travel_Rarely,Research & Development,23.0,3.0,Medical,1.0,1416.0,Female,1.0,Laboratory Technician,Married,45020.0,8.0,Y,12.0,8.0,2.0,15.0,0.0,7.0,3.0,7.0
6.306786033020833,15.0,2.0,4.0,2.0,2.0,3.0,47.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,937.0,Male,3.0,Laboratory Technician,Divorced,183030.0,6.0,Y,22.0,8.0,1.0,29.0,2.0,3.0,1.0,2.0
6.859631860776389,5.0,3.0,3.0,1.0,2.0,3.0,32.0,Travel_Rarely,Research & Development,26.0,3.0,Medical,1.0,2450.0,Female,2.0,Research Director,Single,88230.0,6.0,Y,13.0,8.0,2.0,10.0,3.0,0.0,0.0,0.0
6.770162873716944,11.0,3.0,3.0,3.0,2.0,3.0,41.0,Travel_Rarely,Research & Development,1.0,5.0,Medical,1.0,2661.0,Male,1.0,Healthcare Representative,Divorced,40810.0,2.0,Y,13.0,8.0,0.0,14.0,3.0,5.0,0.0,4.0
6.575236501561666,17.0,3.0,3.0,2.0,4.0,3.0,34.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1.0,955.0,Male,1.0,Healthcare Representative,Married,21770.0,1.0,Y,13.0,8.0,0.0,10.0,5.0,10.0,8.0,7.0
7.726844042837778,9.0,3.0,3.0,1.0,4.0,3.0,39.0,Travel_Rarely,Research & Development,4.0,4.0,Life Sciences,1.0,2642.0,Male,1.0,Sales Executive,Single,134020.0,7.0,Y,14.0,8.0,1.0,18.0,1.0,7.0,1.0,7.0
6.289530343596389,18.0,3.0,3.0,2.0,4.0,3.0,48.0,Travel_Rarely,Research & Development,6.0,3.0,Medical,1.0,187.0,Male,1.0,Laboratory Technician,Married,108540.0,2.0,Y,14.0,8.0,1.0,14.0,6.0,9.0,6.0,7.0
7.085691655510833,7.0,3.0,3.0,1.0,1.0,3.0,45.0,Travel_Frequently,Research & Development,3.0,1.0,Medical,1.0,1524.0,Female,1.0,Sales Executive,Divorced,35400.0,1.0,Y,13.0,8.0,0.0,24.0,6.0,24.0,9.0,11.0
10.328779562695,8.0,3.0,4.0,3.0,3.0,2.0,28.0,Travel_Rarely,Research & Development,10.0,1.0,Medical,1.0,2734.0,Male,1.0,Sales Executive,Single,25610.0,1.0,Y,22.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0
6.4450769745647225,17.0,4.0,3.0,4.0,2.0,2.0,44.0,Travel_Rarely,Research & Development,5.0,1.0,Other,1.0,2259.0,Male,3.0,Research Scientist,Single,52280.0,1.0,Y,13.0,8.0,0.0,6.0,2.0,5.0,1.0,3.0
5.787998661311667,14.0,3.0,3.0,4.0,1.0,3.0,53.0,Travel_Rarely,Sales,1.0,2.0,Life Sciences,1.0,2867.0,Male,1.0,Manager,Divorced,39890.0,1.0,Y,13.0,8.0,0.0,5.0,2.0,4.0,1.0,3.0
6.085662650602222,11.0,3.0,3.0,2.0,3.0,2.0,33.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,1.0,2576.0,Female,5.0,Sales Executive,Single,12230.0,1.0,Y,13.0,8.0,1.0,10.0,3.0,10.0,0.0,9.0
6.567569165550833,10.0,3.0,4.0,4.0,3.0,3.0,27.0,Travel_Frequently,Sales,24.0,3.0,Life Sciences,1.0,1256.0,Male,4.0,Healthcare Representative,Single,31720.0,1.0,Y,20.0,8.0,1.0,9.0,1.0,9.0,1.0,7.0
6.493965863453611,8.0,3.0,3.0,1.0,3.0,2.0,28.0,Travel_Rarely,Human Resources,1.0,1.0,Human Resources,1.0,2006.0,Male,2.0,Research Scientist,Divorced,63470.0,1.0,Y,15.0,8.0,1.0,4.0,2.0,4.0,2.0,2.0
10.45810910307889,5.0,3.0,4.0,3.0,2.0,2.0,27.0,Travel_Rarely,Research & Development,15.0,4.0,Medical,1.0,61.0,Male,3.0,Research Scientist,Single,39020.0,1.0,Y,22.0,8.0,0.0,4.0,2.0,4.0,1.0,2.0
5.568410307898056,22.0,2.0,3.0,3.0,1.0,4.0,55.0,Non-Travel,Research & Development,2.0,3.0,Medical,1.0,517.0,Female,2.0,Manager,Single,75470.0,7.0,Y,16.0,8.0,0.0,31.0,2.0,9.0,6.0,2.0
7.4178458277552775,9.0,3.0,3.0,4.0,4.0,3.0,34.0,Travel_Rarely,Sales,10.0,2.0,Life Sciences,1.0,3953.0,Female,5.0,Sales Executive,Single,77790.0,5.0,Y,12.0,8.0,1.0,6.0,2.0,2.0,2.0,2.0
6.125139446675556,11.0,3.0,3.0,3.0,2.0,3.0,41.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,4039.0,Female,1.0,Sales Executive,Married,66230.0,5.0,Y,18.0,8.0,0.0,14.0,3.0,5.0,1.0,4.0
8.89083110218639,11.0,2.0,3.0,2.0,3.0,2.0,26.0,Travel_Rarely,Research & Development,26.0,2.0,Life Sciences,1.0,1092.0,Male,2.0,Human Resources,Married,68120.0,1.0,Y,13.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0
7.206867469879445,13.0,2.0,4.0,2.0,1.0,3.0,35.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,3833.0,Female,2.0,Sales Executive,Married,21570.0,1.0,Y,25.0,8.0,0.0,16.0,1.0,16.0,1.0,10.0
7.390439535921389,19.0,2.0,3.0,2.0,3.0,3.0,38.0,Travel_Rarely,Sales,20.0,4.0,Medical,1.0,1173.0,Female,2.0,Research Director,Married,20290.0,3.0,Y,11.0,8.0,1.0,20.0,3.0,18.0,1.0,11.0
5.975236501561667,20.0,3.0,4.0,4.0,4.0,4.0,32.0,Travel_Frequently,Sales,2.0,3.0,Marketing,1.0,4297.0,Male,3.0,Laboratory Technician,Divorced,77560.0,0.0,Y,21.0,8.0,0.0,9.0,3.0,8.0,0.0,7.0
6.193527443105555,15.0,4.0,3.0,1.0,2.0,1.0,37.0,Travel_Rarely,Sales,15.0,3.0,Marketing,1.0,487.0,Male,2.0,Laboratory Technician,Married,44850.0,5.0,Y,11.0,8.0,1.0,15.0,2.0,1.0,0.0,0.0
7.374108656849445,14.0,2.0,4.0,1.0,2.0,3.0,49.0,Travel_Rarely,Sales,4.0,2.0,Life Sciences,1.0,3859.0,Male,2.0,Research Director,Married,108450.0,3.0,Y,24.0,8.0,0.0,27.0,4.0,4.0,1.0,2.0
7.069422132976111,4.0,3.0,3.0,2.0,1.0,4.0,27.0,Travel_Rarely,Human Resources,11.0,4.0,Medical,1.0,2230.0,Male,4.0,Sales Executive,Married,66320.0,0.0,Y,16.0,8.0,0.0,6.0,3.0,5.0,1.0,4.0
8.159860553324167,7.0,4.0,3.0,2.0,4.0,3.0,38.0,Travel_Rarely,Research & Development,24.0,2.0,Other,1.0,1960.0,Female,1.0,Laboratory Technician,Single,23260.0,8.0,Y,14.0,8.0,0.0,19.0,3.0,1.0,0.0,0.0
8.808867692994166,18.0,3.0,3.0,2.0,1.0,3.0,32.0,Travel_Frequently,Research & Development,10.0,3.0,Medical,1.0,1239.0,Female,2.0,Manufacturing Director,Single,165980.0,1.0,Y,13.0,8.0,0.0,10.0,2.0,10.0,6.0,7.0
6.3037840249886115,11.0,3.0,3.0,4.0,4.0,4.0,42.0,Travel_Frequently,Research & Development,18.0,4.0,Technical Degree,1.0,156.0,Male,4.0,Sales Executive,Married,132060.0,0.0,Y,13.0,8.0,2.0,7.0,2.0,6.0,0.0,4.0
9.769616242748612,8.0,1.0,3.0,2.0,1.0,2.0,37.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,1.0,4348.0,Female,1.0,Research Scientist,Married,29290.0,1.0,Y,12.0,8.0,0.0,8.0,2.0,8.0,1.0,7.0
5.6240015618025,22.0,3.0,4.0,3.0,4.0,3.0,46.0,Travel_Rarely,Sales,1.0,2.0,Medical,1.0,4242.0,Female,2.0,Research Scientist,Single,97140.0,1.0,Y,22.0,8.0,0.0,9.0,0.0,9.0,4.0,7.0
6.737147478803889,16.0,3.0,3.0,1.0,4.0,3.0,39.0,Travel_Frequently,Sales,1.0,3.0,Marketing,1.0,556.0,Male,2.0,Healthcare Representative,Divorced,67550.0,7.0,Y,14.0,8.0,1.0,21.0,2.0,18.0,11.0,5.0
6.781314145470556,10.0,3.0,3.0,3.0,3.0,3.0,39.0,Travel_Frequently,Research & Development,12.0,1.0,Medical,1.0,3132.0,Male,1.0,Research Scientist,Married,99910.0,1.0,Y,16.0,8.0,1.0,8.0,3.0,8.0,0.0,7.0
7.874956492636945,19.0,2.0,3.0,4.0,1.0,3.0,30.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,1427.0,Female,2.0,Research Scientist,Single,55620.0,5.0,Y,13.0,8.0,0.0,8.0,3.0,5.0,0.0,4.0
8.492988621151111,5.0,3.0,3.0,3.0,4.0,4.0,43.0,Travel_Frequently,Research & Development,3.0,4.0,Life Sciences,1.0,2802.0,Male,1.0,Sales Executive,Married,24080.0,1.0,Y,12.0,8.0,1.0,25.0,3.0,25.0,4.0,12.0
6.059203480588889,9.0,3.0,3.0,2.0,4.0,3.0,29.0,Travel_Frequently,Sales,15.0,4.0,Medical,1.0,2910.0,Female,1.0,Sales Executive,Married,49680.0,1.0,Y,19.0,8.0,3.0,11.0,4.0,11.0,4.0,1.0
8.568799643016389,6.0,3.0,4.0,2.0,4.0,2.0,44.0,Travel_Rarely,Research & Development,10.0,3.0,Technical Degree,1.0,883.0,Male,3.0,Manager,Divorced,25190.0,0.0,Y,21.0,8.0,2.0,23.0,2.0,22.0,1.0,10.0
6.934381972333611,5.0,3.0,3.0,3.0,1.0,3.0,48.0,Travel_Rarely,Research & Development,24.0,3.0,Technical Degree,1.0,3721.0,Male,2.0,Research Scientist,Divorced,16010.0,4.0,Y,12.0,8.0,0.0,15.0,3.0,2.0,2.0,2.0
7.208980365908055,21.0,3.0,3.0,3.0,4.0,3.0,32.0,Travel_Rarely,Sales,1.0,3.0,Medical,1.0,3214.0,Male,2.0,Sales Executive,Single,136640.0,3.0,Y,14.0,8.0,0.0,10.0,6.0,7.0,7.0,7.0
8.463939089691944,4.0,3.0,3.0,2.0,4.0,3.0,60.0,Travel_Rarely,Sales,2.0,2.0,Life Sciences,1.0,3562.0,Male,2.0,Sales Executive,Divorced,25640.0,0.0,Y,14.0,8.0,1.0,12.0,3.0,11.0,1.0,9.0
6.838612226684444,15.0,2.0,3.0,4.0,4.0,2.0,32.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,1.0,1218.0,Female,2.0,Research Scientist,Single,35000.0,0.0,Y,16.0,8.0,1.0,8.0,2.0,7.0,3.0,6.0
7.3315785363675,12.0,2.0,4.0,3.0,2.0,4.0,31.0,Travel_Frequently,Research & Development,10.0,1.0,Life Sciences,1.0,2942.0,Female,1.0,Research Scientist,Single,41890.0,0.0,Y,23.0,8.0,1.0,6.0,3.0,5.0,1.0,4.0
6.116401160196111,11.0,3.0,3.0,1.0,3.0,3.0,46.0,Travel_Rarely,Research & Development,6.0,4.0,Medical,1.0,553.0,Male,3.0,Sales Executive,Married,21740.0,3.0,Y,11.0,8.0,1.0,23.0,3.0,12.0,4.0,9.0
6.171856314145278,6.0,2.0,3.0,3.0,4.0,2.0,27.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,1.0,2461.0,Male,1.0,Manager,Single,66940.0,1.0,Y,13.0,8.0,1.0,6.0,2.0,6.0,1.0,4.0
9.383342257920555,18.0,2.0,3.0,4.0,3.0,2.0,31.0,Non-Travel,Research & Development,1.0,2.0,Medical,1.0,3633.0,Male,1.0,Sales Executive,Divorced,195130.0,1.0,Y,12.0,8.0,1.0,10.0,1.0,10.0,9.0,6.0
6.797888219544722,8.0,2.0,3.0,3.0,2.0,4.0,46.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1.0,823.0,Male,3.0,Manufacturing Director,Married,138260.0,8.0,Y,11.0,8.0,0.0,23.0,1.0,13.0,5.0,1.0
6.958528558678889,18.0,3.0,3.0,2.0,4.0,3.0,36.0,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,1.0,1420.0,Female,2.0,Laboratory Technician,Single,23050.0,1.0,Y,17.0,8.0,0.0,8.0,3.0,8.0,1.0,7.0
6.369046184738889,5.0,2.0,3.0,4.0,3.0,2.0,43.0,Travel_Rarely,Sales,9.0,5.0,Technical Degree,1.0,2718.0,Female,1.0,Research Director,Divorced,12740.0,1.0,Y,19.0,8.0,0.0,6.0,3.0,5.0,1.0,4.0
9.787185408299722,5.0,4.0,3.0,4.0,4.0,2.0,22.0,Non-Travel,Research & Development,8.0,3.0,Life Sciences,1.0,2700.0,Female,3.0,Sales Executive,Divorced,108510.0,1.0,Y,16.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
6.069919678714722,9.0,2.0,3.0,2.0,4.0,2.0,36.0,Travel_Rarely,Research & Development,22.0,4.0,Life Sciences,1.0,2666.0,Male,1.0,Healthcare Representative,Married,29500.0,4.0,Y,14.0,8.0,0.0,8.0,1.0,6.0,0.0,0.0
6.8489234716641665,6.0,3.0,3.0,1.0,1.0,3.0,39.0,Travel_Rarely,Research & Development,1.0,3.0,Other,1.0,2585.0,Female,1.0,Laboratory Technician,Married,105120.0,1.0,Y,12.0,8.0,1.0,10.0,2.0,10.0,7.0,9.0
7.463161535028889,10.0,2.0,3.0,2.0,4.0,3.0,29.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,1732.0,Male,4.0,Healthcare Representative,Divorced,64990.0,1.0,Y,18.0,8.0,3.0,10.0,3.0,10.0,2.0,8.0
7.200253235162778,16.0,2.0,3.0,3.0,4.0,3.0,28.0,Non-Travel,Research & Development,7.0,3.0,Life Sciences,1.0,1066.0,Male,1.0,Sales Executive,Divorced,89660.0,1.0,Y,16.0,8.0,1.0,3.0,3.0,3.0,2.0,2.0
6.401403391343056,7.0,1.0,3.0,3.0,3.0,2.0,32.0,Travel_Rarely,Sales,10.0,3.0,Marketing,1.0,369.0,Female,1.0,Human Resources,Married,30720.0,5.0,Y,12.0,8.0,0.0,9.0,4.0,5.0,1.0,3.0
5.532923917893611,20.0,2.0,3.0,1.0,3.0,3.0,26.0,Travel_Rarely,Research & Development,9.0,4.0,Medical,1.0,203.0,Male,3.0,Healthcare Representative,Divorced,26930.0,5.0,Y,17.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0
9.581307452030277,3.0,2.0,3.0,4.0,1.0,2.0,49.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,2405.0,Male,1.0,Laboratory Technician,Divorced,42270.0,4.0,Y,18.0,8.0,0.0,17.0,3.0,2.0,2.0,2.0
7.1289770191877775,15.0,4.0,3.0,4.0,3.0,3.0,34.0,Travel_Rarely,Sales,8.0,2.0,Life Sciences,1.0,175.0,Male,1.0,Laboratory Technician,Divorced,24390.0,3.0,Y,11.0,8.0,2.0,14.0,2.0,7.0,5.0,7.0
5.562235609103055,21.0,4.0,3.0,3.0,4.0,3.0,26.0,Travel_Frequently,Sales,16.0,2.0,Life Sciences,1.0,1104.0,Male,2.0,Healthcare Representative,Married,83800.0,2.0,Y,14.0,8.0,0.0,8.0,3.0,7.0,7.0,7.0
7.6582463186075,10.0,3.0,3.0,4.0,1.0,3.0,55.0,Travel_Rarely,Human Resources,7.0,3.0,Human Resources,1.0,311.0,Male,4.0,Laboratory Technician,Married,74280.0,5.0,Y,12.0,8.0,0.0,24.0,2.0,5.0,1.0,4.0
6.945580098170278,15.0,3.0,3.0,1.0,2.0,3.0,55.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,188.0,Female,1.0,Sales Executive,Single,120310.0,3.0,Y,11.0,8.0,0.0,37.0,5.0,10.0,7.0,7.0
7.1828547523425,7.0,2.0,3.0,1.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,28.0,4.0,Technical Degree,1.0,934.0,Female,2.0,Sales Executive,Married,127420.0,1.0,Y,11.0,8.0,0.0,10.0,4.0,10.0,0.0,2.0
10.639274877286667,3.0,3.0,3.0,2.0,4.0,3.0,44.0,Travel_Rarely,Research & Development,8.0,1.0,Life Sciences,1.0,2648.0,Female,1.0,Sales Representative,Single,26100.0,6.0,Y,15.0,8.0,0.0,6.0,2.0,4.0,1.0,2.0
5.825130522088333,15.0,3.0,3.0,1.0,4.0,3.0,48.0,Non-Travel,Sales,2.0,1.0,Life Sciences,1.0,2017.0,Male,2.0,Sales Executive,Single,23700.0,2.0,Y,11.0,8.0,0.0,27.0,3.0,5.0,2.0,1.0
7.214883980365833,19.0,2.0,4.0,4.0,3.0,4.0,40.0,Travel_Frequently,Research & Development,21.0,3.0,Medical,1.0,2622.0,Female,3.0,Research Scientist,Married,197170.0,1.0,Y,21.0,8.0,0.0,10.0,1.0,10.0,9.0,4.0
7.018004239178889,22.0,2.0,3.0,1.0,3.0,3.0,23.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,3765.0,Female,2.0,Manager,Single,49360.0,0.0,Y,19.0,8.0,1.0,5.0,2.0,4.0,1.0,2.0
6.832400713966944,22.0,3.0,3.0,4.0,2.0,2.0,51.0,Travel_Rarely,Research & Development,4.0,1.0,Medical,1.0,2184.0,Female,3.0,Manufacturing Director,Single,40280.0,3.0,Y,14.0,8.0,0.0,29.0,3.0,5.0,0.0,3.0
6.267365015617778,11.0,2.0,3.0,3.0,1.0,3.0,33.0,Travel_Frequently,Sales,9.0,2.0,Marketing,1.0,1252.0,Male,4.0,Human Resources,Married,29090.0,2.0,Y,11.0,8.0,0.0,10.0,2.0,5.0,1.0,3.0
10.063014279339445,15.0,3.0,3.0,4.0,1.0,1.0,39.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,3352.0,Female,4.0,Human Resources,Married,66960.0,7.0,Y,11.0,8.0,0.0,8.0,3.0,2.0,2.0,2.0
5.695473003123333,20.0,3.0,3.0,1.0,3.0,3.0,31.0,Travel_Rarely,Human Resources,9.0,4.0,Human Resources,1.0,2470.0,Male,2.0,Laboratory Technician,Married,168850.0,2.0,Y,14.0,8.0,2.0,10.0,2.0,1.0,0.0,0.0
10.591713520749444,7.0,2.0,3.0,4.0,3.0,3.0,58.0,Non-Travel,Research & Development,2.0,3.0,Life Sciences,1.0,2991.0,Male,2.0,Manufacturing Director,Divorced,39680.0,2.0,Y,13.0,8.0,2.0,12.0,3.0,5.0,1.0,2.0
6.860788710396944,6.0,3.0,3.0,3.0,3.0,3.0,29.0,Travel_Rarely,Sales,10.0,2.0,Life Sciences,1.0,806.0,Female,1.0,Sales Executive,Divorced,128080.0,1.0,Y,13.0,8.0,0.0,10.0,6.0,10.0,0.0,4.0
7.190539937527777,11.0,3.0,3.0,4.0,1.0,3.0,34.0,Travel_Frequently,Research & Development,6.0,2.0,Life Sciences,1.0,3530.0,Male,1.0,Research Director,Single,43060.0,0.0,Y,11.0,8.0,0.0,14.0,2.0,13.0,4.0,9.0
7.512330432842222,9.0,2.0,3.0,1.0,3.0,3.0,47.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,4097.0,Male,2.0,Sales Executive,Single,42490.0,2.0,Y,13.0,8.0,1.0,25.0,2.0,17.0,12.0,11.0
5.8093585452922225,24.0,3.0,3.0,3.0,3.0,3.0,29.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,1759.0,Female,1.0,Sales Executive,Single,106730.0,1.0,Y,13.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0
6.6805365908075,15.0,2.0,4.0,1.0,1.0,1.0,33.0,Travel_Rarely,Research & Development,9.0,1.0,Medical,1.0,848.0,Male,1.0,Healthcare Representative,Married,76420.0,2.0,Y,20.0,8.0,1.0,8.0,2.0,2.0,2.0,2.0
6.815533244087222,6.0,1.0,3.0,1.0,4.0,3.0,27.0,Travel_Rarely,Sales,9.0,3.0,Marketing,1.0,3195.0,Male,5.0,Research Director,Single,59930.0,0.0,Y,14.0,8.0,1.0,5.0,3.0,4.0,1.0,1.0
6.876806113342222,5.0,4.0,3.0,1.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,28.0,3.0,Medical,1.0,2940.0,Male,2.0,Laboratory Technician,Divorced,54680.0,0.0,Y,12.0,8.0,0.0,22.0,6.0,21.0,3.0,9.0
6.728833110218611,16.0,4.0,3.0,1.0,4.0,3.0,51.0,Travel_Frequently,Research & Development,6.0,3.0,Life Sciences,1.0,4289.0,Female,1.0,Manager,Single,15690.0,2.0,Y,11.0,8.0,0.0,18.0,2.0,4.0,0.0,3.0
5.832747657295833,18.0,4.0,3.0,3.0,4.0,4.0,49.0,Travel_Rarely,Sales,7.0,2.0,Life Sciences,1.0,350.0,Female,2.0,Healthcare Representative,Married,89980.0,1.0,Y,14.0,8.0,2.0,9.0,2.0,9.0,7.0,7.0
5.842812360553055,22.0,2.0,3.0,3.0,4.0,3.0,55.0,Travel_Rarely,Research & Development,11.0,1.0,Medical,1.0,2329.0,Female,1.0,Laboratory Technician,Married,26930.0,1.0,Y,18.0,8.0,0.0,36.0,6.0,36.0,2.0,13.0
5.711957831325278,11.0,2.0,4.0,1.0,1.0,2.0,54.0,Travel_Rarely,Human Resources,9.0,3.0,Life Sciences,1.0,1605.0,Female,2.0,Manufacturing Director,Married,63230.0,4.0,Y,23.0,8.0,1.0,24.0,2.0,4.0,1.0,2.0
7.100332440874444,16.0,4.0,3.0,1.0,2.0,3.0,41.0,Travel_Frequently,Research & Development,16.0,1.0,Medical,1.0,109.0,Female,1.0,Research Scientist,Single,28100.0,1.0,Y,11.0,8.0,0.0,8.0,3.0,8.0,7.0,7.0
9.870829986613055,10.0,2.0,3.0,3.0,3.0,4.0,41.0,Travel_Rarely,Research & Development,1.0,1.0,Technical Degree,1.0,3978.0,Male,3.0,Laboratory Technician,Divorced,25150.0,0.0,Y,18.0,8.0,0.0,23.0,2.0,22.0,13.0,5.0
10.506587460954723,7.0,3.0,3.0,1.0,1.0,3.0,38.0,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1.0,321.0,Female,2.0,Research Scientist,Single,23680.0,6.0,Y,11.0,8.0,1.0,17.0,3.0,15.0,4.0,12.0
6.104899598393334,11.0,1.0,3.0,3.0,3.0,3.0,49.0,Travel_Rarely,Research & Development,21.0,3.0,Medical,1.0,938.0,Male,2.0,Manufacturing Director,Single,23800.0,4.0,Y,13.0,8.0,0.0,23.0,3.0,8.0,0.0,0.0
6.120848951360833,18.0,3.0,3.0,2.0,1.0,2.0,42.0,Travel_Rarely,Research & Development,7.0,4.0,Other,1.0,1030.0,Female,2.0,Laboratory Technician,Married,57140.0,5.0,Y,11.0,8.0,0.0,10.0,2.0,0.0,0.0,0.0
8.434079651940833,19.0,2.0,3.0,2.0,1.0,4.0,36.0,Travel_Rarely,Research & Development,25.0,1.0,Life Sciences,1.0,2721.0,Female,4.0,Sales Executive,Married,170070.0,9.0,Y,12.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0
6.403830879071666,12.0,3.0,3.0,1.0,3.0,2.0,28.0,Travel_Rarely,Human Resources,1.0,1.0,Human Resources,1.0,3476.0,Male,2.0,Research Scientist,Divorced,63470.0,1.0,Y,15.0,8.0,1.0,4.0,2.0,4.0,2.0,2.0
9.914504685408055,14.0,3.0,3.0,3.0,4.0,3.0,35.0,Travel_Rarely,Research & Development,16.0,3.0,Medical,1.0,1193.0,Female,2.0,Healthcare Representative,Single,23940.0,1.0,Y,16.0,8.0,1.0,9.0,3.0,9.0,1.0,7.0
7.543404730031111,6.0,3.0,3.0,3.0,2.0,3.0,32.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,1564.0,Male,2.0,Research Scientist,Married,57470.0,1.0,Y,13.0,8.0,0.0,8.0,0.0,8.0,0.0,7.0
6.849905176260555,8.0,3.0,3.0,2.0,1.0,3.0,44.0,Travel_Rarely,Sales,1.0,2.0,Medical,1.0,1095.0,Male,4.0,Manager,Married,187110.0,2.0,Y,12.0,8.0,1.0,10.0,0.0,2.0,2.0,2.0
7.714578313252778,4.0,1.0,3.0,2.0,3.0,3.0,33.0,Travel_Rarely,Research & Development,28.0,4.0,Life Sciences,1.0,2076.0,Female,1.0,Manager,Married,60910.0,1.0,Y,15.0,8.0,0.0,5.0,6.0,5.0,1.0,4.0
7.222269076305,14.0,3.0,4.0,2.0,3.0,1.0,18.0,Non-Travel,Research & Development,2.0,3.0,Life Sciences,1.0,1054.0,Male,3.0,Sales Representative,Single,186060.0,1.0,Y,24.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0
9.899727800089167,12.0,3.0,4.0,4.0,3.0,4.0,30.0,Non-Travel,Sales,25.0,4.0,Other,1.0,1567.0,Male,1.0,Healthcare Representative,Married,53800.0,7.0,Y,21.0,8.0,1.0,4.0,0.0,2.0,2.0,2.0
6.998131414546944,6.0,2.0,4.0,2.0,1.0,3.0,28.0,Travel_Rarely,Research & Development,9.0,3.0,Medical,1.0,1515.0,Male,1.0,Sales Representative,Single,46480.0,0.0,Y,23.0,8.0,2.0,9.0,2.0,8.0,0.0,7.0
8.585777554663055,14.0,2.0,3.0,3.0,4.0,2.0,36.0,Travel_Rarely,Sales,9.0,3.0,Marketing,1.0,2315.0,Female,4.0,Research Scientist,Single,142750.0,3.0,Y,18.0,8.0,1.0,7.0,5.0,3.0,1.0,2.0
8.026738063364444,11.0,3.0,3.0,3.0,2.0,3.0,28.0,Travel_Rarely,Human Resources,1.0,3.0,Medical,1.0,2349.0,Female,2.0,Laboratory Technician,Married,24130.0,1.0,Y,16.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
7.363987059348333,17.0,3.0,3.0,2.0,3.0,3.0,35.0,Travel_Rarely,Research & Development,20.0,4.0,Life Sciences,1.0,1294.0,Female,3.0,Human Resources,Single,40690.0,1.0,Y,13.0,8.0,0.0,6.0,5.0,6.0,0.0,4.0
6.531721329763333,23.0,3.0,3.0,4.0,1.0,3.0,28.0,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,1.0,611.0,Male,2.0,Research Scientist,Married,23510.0,1.0,Y,16.0,8.0,0.0,6.0,4.0,6.0,3.0,3.0
6.458857652833333,19.0,2.0,3.0,3.0,1.0,2.0,30.0,Travel_Frequently,Sales,3.0,2.0,Medical,1.0,4369.0,Male,2.0,Healthcare Representative,Single,28620.0,5.0,Y,14.0,8.0,0.0,9.0,2.0,6.0,0.0,1.0
6.515185185185,20.0,2.0,3.0,4.0,4.0,2.0,54.0,Travel_Rarely,Sales,27.0,4.0,Medical,1.0,1048.0,Male,1.0,Research Scientist,Married,31310.0,4.0,Y,14.0,8.0,0.0,14.0,3.0,7.0,1.0,7.0
8.08146140116,12.0,3.0,3.0,4.0,3.0,3.0,37.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,4155.0,Male,1.0,Sales Executive,Single,56470.0,6.0,Y,19.0,8.0,0.0,7.0,2.0,0.0,0.0,0.0
