hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
6.0823014279338885,10.0,3.0,3.0,1.0,4.0,2.0,57.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,1637.0,Male,4.0,Research Scientist,Divorced,63060.0,3.0,Y,12.0,8.0,1.0,32.0,3.0,1.0,0.0,0.0,No
7.718063364569167,12.0,2.0,3.0,2.0,1.0,3.0,29.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,865.0,Male,1.0,Sales Representative,Single,24040.0,1.0,Y,17.0,8.0,0.0,10.0,3.0,10.0,1.0,5.0,No
6.6194667559125,10.0,2.0,3.0,3.0,3.0,3.0,39.0,Travel_Rarely,Sales,3.0,4.0,Marketing,1.0,1027.0,Female,2.0,Laboratory Technician,Single,26100.0,7.0,Y,12.0,8.0,0.0,9.0,2.0,4.0,2.0,2.0,No
10.2200925925925,7.0,2.0,4.0,4.0,2.0,3.0,35.0,Travel_Rarely,Sales,2.0,1.0,Technical Degree,1.0,2558.0,Male,2.0,Laboratory Technician,Married,18590.0,0.0,Y,25.0,8.0,1.0,4.0,2.0,3.0,0.0,2.0,No
6.604520303435834,10.0,2.0,3.0,3.0,1.0,3.0,40.0,Non-Travel,Research & Development,1.0,4.0,Technical Degree,1.0,201.0,Female,2.0,Laboratory Technician,Divorced,30680.0,3.0,Y,19.0,8.0,0.0,20.0,3.0,1.0,0.0,1.0,No
8.626556224899444,15.0,2.0,3.0,3.0,4.0,3.0,46.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,176.0,Male,1.0,Healthcare Representative,Married,88370.0,2.0,Y,18.0,8.0,0.0,15.0,3.0,3.0,1.0,2.0,No
6.960652610441667,18.0,3.0,3.0,1.0,1.0,2.0,51.0,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,1.0,4263.0,Female,1.0,Sales Executive,Single,20730.0,3.0,Y,14.0,8.0,1.0,23.0,4.0,13.0,12.0,8.0,No
6.1841309683175,8.0,3.0,3.0,4.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,11.0,4.0,Medical,1.0,1220.0,Male,2.0,Laboratory Technician,Divorced,171690.0,1.0,Y,17.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,No
9.487376171351945,8.0,3.0,3.0,2.0,3.0,4.0,22.0,Travel_Rarely,Research & Development,15.0,4.0,Life Sciences,1.0,409.0,Female,1.0,Laboratory Technician,Married,124900.0,0.0,Y,13.0,8.0,0.0,4.0,3.0,3.0,0.0,2.0,Yes
6.046664435519722,17.0,1.0,3.0,2.0,4.0,2.0,36.0,Travel_Frequently,Research & Development,5.0,3.0,Medical,1.0,4030.0,Female,4.0,Manufacturing Director,Single,177790.0,1.0,Y,17.0,8.0,1.0,10.0,5.0,10.0,0.0,8.0,No
9.937771084337221,11.0,4.0,3.0,3.0,3.0,3.0,37.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,732.0,Female,1.0,Healthcare Representative,Married,54050.0,7.0,Y,15.0,8.0,0.0,8.0,3.0,6.0,1.0,3.0,No
5.914191209281389,7.0,4.0,3.0,4.0,2.0,2.0,48.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,644.0,Female,2.0,Laboratory Technician,Single,132370.0,5.0,Y,13.0,8.0,1.0,7.0,2.0,1.0,0.0,0.0,No
8.576400044622778,19.0,4.0,3.0,3.0,2.0,2.0,44.0,Travel_Frequently,Sales,10.0,4.0,Life Sciences,1.0,1022.0,Male,1.0,Research Scientist,Divorced,28440.0,1.0,Y,12.0,8.0,0.0,6.0,2.0,5.0,2.0,3.0,Yes
9.779120928156944,8.0,4.0,3.0,4.0,3.0,3.0,27.0,Travel_Rarely,Research & Development,13.0,2.0,Medical,1.0,3003.0,Female,4.0,Research Director,Single,28560.0,1.0,Y,12.0,8.0,2.0,5.0,5.0,5.0,0.0,4.0,No
5.6448270861222225,21.0,2.0,3.0,1.0,4.0,2.0,40.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,1170.0,Male,2.0,Research Director,Married,50710.0,8.0,Y,17.0,8.0,1.0,8.0,3.0,1.0,0.0,0.0,No
6.939856091030555,5.0,3.0,3.0,4.0,1.0,3.0,38.0,Travel_Rarely,Sales,6.0,3.0,Other,1.0,424.0,Male,2.0,Sales Executive,Married,87890.0,1.0,Y,11.0,8.0,3.0,15.0,4.0,15.0,5.0,11.0,No
6.453038821954444,19.0,3.0,3.0,1.0,1.0,3.0,39.0,Travel_Rarely,Research & Development,1.0,3.0,Other,1.0,1115.0,Female,1.0,Laboratory Technician,Married,105120.0,1.0,Y,12.0,8.0,1.0,10.0,2.0,10.0,7.0,9.0,No
6.9881414547075,19.0,4.0,3.0,3.0,3.0,3.0,34.0,Travel_Rarely,Sales,8.0,2.0,Life Sciences,1.0,3115.0,Male,1.0,Laboratory Technician,Divorced,24390.0,3.0,Y,11.0,8.0,2.0,14.0,2.0,7.0,5.0,7.0,No
6.022454261490278,6.0,3.0,3.0,4.0,4.0,4.0,48.0,Travel_Rarely,Sales,1.0,1.0,Marketing,1.0,3587.0,Male,2.0,Manufacturing Director,Single,74060.0,6.0,Y,14.0,8.0,2.0,25.0,2.0,1.0,0.0,0.0,No
8.68441320838889,17.0,2.0,3.0,3.0,2.0,1.0,35.0,Travel_Rarely,Sales,24.0,3.0,Medical,1.0,468.0,Male,3.0,Healthcare Representative,Divorced,20700.0,1.0,Y,13.0,8.0,3.0,5.0,1.0,4.0,0.0,2.0,Yes
10.016179161088612,18.0,3.0,3.0,4.0,1.0,2.0,42.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,1.0,3134.0,Male,3.0,Sales Executive,Married,53900.0,1.0,Y,14.0,8.0,0.0,10.0,3.0,10.0,5.0,8.0,No
6.623029897367222,14.0,3.0,3.0,1.0,4.0,3.0,37.0,Travel_Frequently,Sales,2.0,3.0,Marketing,1.0,4379.0,Female,2.0,Laboratory Technician,Divorced,97560.0,4.0,Y,19.0,8.0,0.0,13.0,2.0,9.0,5.0,8.0,No
7.593150379294722,6.0,3.0,3.0,2.0,2.0,3.0,33.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,1.0,2423.0,Male,3.0,Manager,Married,97250.0,1.0,Y,11.0,8.0,0.0,14.0,0.0,14.0,2.0,13.0,No
7.390114904060556,14.0,3.0,3.0,4.0,2.0,3.0,38.0,Travel_Frequently,Sales,29.0,2.0,Medical,1.0,2406.0,Female,1.0,Sales Executive,Single,39170.0,1.0,Y,15.0,8.0,3.0,4.0,2.0,4.0,3.0,3.0,No
6.0388688085675,17.0,2.0,3.0,3.0,4.0,1.0,28.0,Travel_Rarely,Sales,4.0,4.0,Life Sciences,1.0,4315.0,Male,2.0,Healthcare Representative,Married,54330.0,1.0,Y,13.0,8.0,1.0,5.0,4.0,5.0,0.0,2.0,No
6.460488621151111,11.0,2.0,3.0,4.0,4.0,3.0,51.0,Travel_Rarely,Research & Development,29.0,4.0,Life Sciences,1.0,1300.0,Female,5.0,Manufacturing Director,Married,24510.0,3.0,Y,17.0,8.0,0.0,10.0,2.0,4.0,0.0,3.0,No
9.846115573404722,9.0,3.0,3.0,4.0,4.0,2.0,27.0,Travel_Frequently,Sales,8.0,4.0,Life Sciences,1.0,4000.0,Male,5.0,Research Scientist,Single,21070.0,0.0,Y,13.0,8.0,0.0,6.0,2.0,5.0,0.0,2.0,No
9.572527889335,17.0,3.0,3.0,3.0,4.0,2.0,36.0,Travel_Rarely,Research & Development,26.0,4.0,Medical,1.0,1877.0,Male,1.0,Laboratory Technician,Married,84740.0,0.0,Y,14.0,8.0,0.0,17.0,3.0,16.0,4.0,11.0,No
6.936626506023889,15.0,3.0,3.0,4.0,1.0,2.0,32.0,Non-Travel,Research & Development,10.0,4.0,Life Sciences,1.0,856.0,Female,5.0,Research Scientist,Married,23800.0,4.0,Y,13.0,8.0,0.0,9.0,5.0,6.0,1.0,2.0,No
8.623647925033334,18.0,3.0,3.0,1.0,4.0,3.0,46.0,Travel_Frequently,Research & Development,20.0,3.0,Technical Degree,1.0,2731.0,Male,3.0,Sales Executive,Single,40350.0,4.0,Y,14.0,8.0,1.0,14.0,2.0,9.0,0.0,8.0,No
5.77297188755,17.0,3.0,3.0,3.0,3.0,3.0,40.0,Travel_Rarely,Sales,10.0,4.0,Life Sciences,1.0,4138.0,Male,1.0,Research Scientist,Single,93620.0,2.0,Y,11.0,8.0,1.0,8.0,6.0,2.0,2.0,2.0,No
6.107708612226666,16.0,2.0,3.0,2.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,3661.0,Male,2.0,Sales Executive,Divorced,45770.0,5.0,Y,11.0,8.0,1.0,15.0,3.0,12.0,11.0,8.0,No
7.417016956715556,6.0,2.0,3.0,3.0,2.0,3.0,38.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,855.0,Female,3.0,Sales Executive,Married,49080.0,4.0,Y,19.0,8.0,1.0,7.0,3.0,5.0,1.0,4.0,Yes
7.874303882195278,10.0,3.0,3.0,1.0,1.0,3.0,26.0,Travel_Frequently,Sales,2.0,3.0,Life Sciences,1.0,3445.0,Male,2.0,Research Scientist,Married,48210.0,6.0,Y,14.0,8.0,2.0,6.0,2.0,3.0,1.0,2.0,Yes
7.732893797411666,9.0,4.0,3.0,3.0,1.0,3.0,37.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,1577.0,Male,4.0,Research Scientist,Married,21440.0,6.0,Y,19.0,8.0,0.0,17.0,3.0,5.0,0.0,3.0,No
6.089819277108333,6.0,3.0,3.0,3.0,1.0,2.0,30.0,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,1995.0,Female,1.0,Sales Executive,Married,183000.0,0.0,Y,14.0,8.0,0.0,7.0,6.0,6.0,0.0,2.0,No
6.839666443551945,19.0,2.0,3.0,3.0,2.0,2.0,40.0,Travel_Frequently,Research & Development,6.0,3.0,Medical,1.0,1303.0,Male,1.0,Healthcare Representative,Married,60770.0,1.0,Y,16.0,8.0,2.0,22.0,2.0,22.0,11.0,11.0,No
6.653948014279167,9.0,3.0,3.0,1.0,1.0,2.0,59.0,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,1.0,2746.0,Male,1.0,Laboratory Technician,Single,166060.0,7.0,Y,11.0,8.0,0.0,28.0,6.0,21.0,7.0,9.0,No
7.3495716198125,5.0,3.0,3.0,1.0,4.0,3.0,36.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,4271.0,Female,2.0,Manufacturing Director,Divorced,175670.0,5.0,Y,13.0,8.0,0.0,7.0,6.0,1.0,0.0,0.0,No
7.258201695671389,14.0,2.0,3.0,3.0,1.0,3.0,41.0,Travel_Frequently,Sales,1.0,4.0,Other,1.0,2173.0,Female,2.0,Healthcare Representative,Divorced,55610.0,0.0,Y,11.0,8.0,0.0,10.0,2.0,9.0,1.0,7.0,No
8.038722668451388,11.0,2.0,4.0,3.0,3.0,3.0,34.0,Travel_Rarely,Research & Development,13.0,4.0,Life Sciences,1.0,3177.0,Female,1.0,Laboratory Technician,Divorced,23410.0,1.0,Y,20.0,8.0,2.0,8.0,3.0,8.0,0.0,6.0,No
9.682610441766945,6.0,2.0,3.0,3.0,2.0,2.0,37.0,Travel_Rarely,Sales,9.0,1.0,Marketing,1.0,1602.0,Male,3.0,Sales Executive,Single,44400.0,2.0,Y,11.0,8.0,1.0,18.0,3.0,1.0,0.0,1.0,No
7.126818384649445,10.0,4.0,3.0,4.0,4.0,3.0,27.0,Travel_Frequently,Research & Development,26.0,4.0,Medical,1.0,3657.0,Female,1.0,Research Director,Single,46470.0,3.0,Y,17.0,8.0,0.0,8.0,3.0,6.0,0.0,0.0,No
6.984533690316667,14.0,2.0,3.0,2.0,3.0,4.0,35.0,Travel_Rarely,Research & Development,8.0,1.0,Technical Degree,1.0,3985.0,Female,3.0,Manufacturing Director,Married,53460.0,0.0,Y,14.0,8.0,0.0,6.0,3.0,5.0,0.0,3.0,No
6.499181169120833,4.0,2.0,3.0,3.0,2.0,4.0,29.0,Travel_Rarely,Research & Development,19.0,4.0,Life Sciences,1.0,1634.0,Male,3.0,Research Scientist,Married,17900.0,5.0,Y,16.0,8.0,1.0,6.0,4.0,2.0,1.0,1.0,Yes
7.365265506470278,20.0,3.0,3.0,4.0,1.0,3.0,32.0,Travel_Rarely,Research & Development,10.0,1.0,Medical,1.0,1475.0,Male,1.0,Sales Executive,Single,23420.0,4.0,Y,12.0,8.0,2.0,9.0,2.0,6.0,0.0,4.0,No
6.926405622489722,6.0,3.0,3.0,3.0,3.0,3.0,27.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,2183.0,Female,2.0,Laboratory Technician,Married,48510.0,8.0,Y,18.0,8.0,0.0,5.0,2.0,1.0,0.0,0.0,No
6.914326193663333,16.0,3.0,3.0,2.0,4.0,2.0,33.0,Travel_Frequently,Sales,4.0,2.0,Life Sciences,1.0,3011.0,Male,4.0,Research Scientist,Single,47880.0,3.0,Y,11.0,8.0,1.0,9.0,0.0,7.0,0.0,1.0,No
7.1794210174027775,7.0,3.0,3.0,4.0,3.0,2.0,38.0,Travel_Rarely,Research & Development,11.0,2.0,Life Sciences,1.0,2415.0,Male,1.0,Sales Executive,Married,198450.0,7.0,Y,11.0,8.0,1.0,7.0,3.0,0.0,0.0,0.0,No
10.500982820169444,7.0,3.0,3.0,4.0,4.0,3.0,31.0,Travel_Rarely,Sales,6.0,3.0,Other,1.0,1145.0,Male,1.0,Manufacturing Director,Divorced,45340.0,1.0,Y,13.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,No
6.410865684961944,22.0,4.0,3.0,2.0,2.0,3.0,28.0,Travel_Rarely,Research & Development,29.0,2.0,Life Sciences,1.0,1080.0,Male,2.0,Laboratory Technician,Married,68520.0,1.0,Y,18.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,No
6.0110408299863884,14.0,2.0,3.0,4.0,3.0,1.0,54.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,1.0,2103.0,Male,2.0,Sales Representative,Divorced,29830.0,7.0,Y,14.0,8.0,1.0,33.0,2.0,5.0,1.0,4.0,No
6.908168228469167,5.0,3.0,3.0,1.0,1.0,3.0,49.0,Travel_Frequently,Sales,6.0,5.0,Medical,1.0,2219.0,Female,2.0,Healthcare Representative,Single,23420.0,3.0,Y,18.0,8.0,0.0,20.0,2.0,4.0,1.0,3.0,Yes
6.820216421240278,19.0,3.0,3.0,4.0,3.0,3.0,34.0,Travel_Rarely,Sales,1.0,3.0,Medical,1.0,1189.0,Female,1.0,Laboratory Technician,Married,62320.0,1.0,Y,13.0,8.0,1.0,8.0,3.0,8.0,1.0,7.0,No
6.283167112895834,8.0,3.0,4.0,3.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,19.0,3.0,Life Sciences,1.0,2324.0,Male,2.0,Manager,Married,25590.0,0.0,Y,25.0,8.0,0.0,34.0,2.0,33.0,1.0,9.0,Yes
8.31932061579639,10.0,4.0,3.0,1.0,3.0,2.0,55.0,Travel_Rarely,Research & Development,19.0,3.0,Technical Degree,1.0,3658.0,Male,1.0,Human Resources,Single,46800.0,6.0,Y,14.0,8.0,3.0,24.0,0.0,19.0,3.0,8.0,Yes
9.920391566265,12.0,3.0,3.0,1.0,1.0,3.0,33.0,Travel_Frequently,Research & Development,15.0,4.0,Medical,1.0,1727.0,Female,1.0,Laboratory Technician,Single,24060.0,1.0,Y,11.0,8.0,0.0,10.0,3.0,10.0,9.0,7.0,Yes
6.258383534136389,16.0,3.0,3.0,1.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,16.0,3.0,Medical,1.0,3713.0,Male,2.0,Human Resources,Divorced,27820.0,1.0,Y,19.0,8.0,1.0,13.0,5.0,13.0,9.0,9.0,No
5.983964747880278,6.0,2.0,3.0,3.0,1.0,2.0,41.0,Travel_Rarely,Sales,29.0,3.0,Life Sciences,1.0,4395.0,Female,2.0,Laboratory Technician,Divorced,52940.0,2.0,Y,15.0,8.0,0.0,17.0,3.0,1.0,0.0,0.0,No
10.026880856760277,2.0,3.0,3.0,3.0,4.0,1.0,51.0,Travel_Rarely,Research & Development,8.0,4.0,Life Sciences,1.0,2774.0,Female,5.0,Sales Representative,Single,24500.0,0.0,Y,12.0,8.0,1.0,11.0,2.0,10.0,1.0,0.0,No
5.8663431503791665,5.0,2.0,3.0,3.0,2.0,2.0,28.0,Travel_Rarely,Research & Development,5.0,1.0,Technical Degree,1.0,2286.0,Male,2.0,Laboratory Technician,Married,25590.0,1.0,Y,11.0,8.0,0.0,8.0,3.0,8.0,1.0,7.0,No
6.408226238286389,17.0,3.0,3.0,3.0,3.0,1.0,34.0,Travel_Rarely,Sales,2.0,5.0,Life Sciences,1.0,3296.0,Male,4.0,Research Scientist,Married,23230.0,0.0,Y,17.0,8.0,0.0,4.0,2.0,3.0,0.0,2.0,No
5.526575189647223,20.0,3.0,3.0,2.0,3.0,3.0,45.0,Non-Travel,Research & Development,1.0,3.0,Medical,1.0,3488.0,Female,2.0,Human Resources,Married,125040.0,1.0,Y,12.0,8.0,1.0,15.0,2.0,15.0,4.0,12.0,No
8.168871039714167,18.0,2.0,3.0,3.0,3.0,3.0,42.0,Travel_Rarely,Sales,7.0,4.0,Medical,1.0,1563.0,Male,3.0,Research Scientist,Divorced,22260.0,0.0,Y,12.0,8.0,1.0,4.0,3.0,3.0,1.0,0.0,No
5.983470548861945,19.0,3.0,4.0,2.0,1.0,2.0,35.0,Travel_Frequently,Research & Development,15.0,3.0,Medical,1.0,2739.0,Male,3.0,Manufacturing Director,Married,65490.0,1.0,Y,20.0,8.0,0.0,9.0,3.0,9.0,1.0,8.0,No
7.1647534582775,8.0,3.0,3.0,1.0,3.0,3.0,33.0,Travel_Rarely,Research & Development,16.0,3.0,Medical,1.0,198.0,Female,1.0,Laboratory Technician,Divorced,20900.0,4.0,Y,16.0,8.0,0.0,10.0,2.0,6.0,0.0,5.0,No
6.585480812137222,9.0,3.0,3.0,1.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,3.0,3.0,Other,1.0,4031.0,Male,1.0,Sales Executive,Divorced,68330.0,2.0,Y,13.0,8.0,0.0,22.0,3.0,19.0,11.0,16.0,No
7.318058902275555,18.0,4.0,4.0,4.0,1.0,2.0,34.0,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,1.0,2503.0,Male,1.0,Manufacturing Director,Married,134990.0,4.0,Y,23.0,8.0,2.0,11.0,2.0,7.0,0.0,7.0,Yes
6.890247657295833,17.0,3.0,3.0,3.0,2.0,3.0,35.0,Travel_Rarely,Sales,8.0,1.0,Marketing,1.0,1364.0,Female,3.0,Laboratory Technician,Married,37600.0,1.0,Y,14.0,8.0,3.0,10.0,2.0,10.0,0.0,6.0,No
6.270796519410833,17.0,3.0,3.0,4.0,2.0,3.0,31.0,Travel_Rarely,Research & Development,16.0,4.0,Life Sciences,1.0,2248.0,Male,3.0,Human Resources,Single,42440.0,9.0,Y,13.0,8.0,0.0,8.0,3.0,3.0,0.0,2.0,No
9.613278670236388,17.0,3.0,3.0,1.0,4.0,3.0,31.0,Travel_Frequently,Research & Development,2.0,1.0,Other,1.0,1138.0,Male,3.0,Sales Executive,Married,70940.0,1.0,Y,14.0,8.0,1.0,10.0,2.0,10.0,0.0,8.0,Yes
7.331230477465278,9.0,3.0,3.0,3.0,3.0,3.0,54.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,1.0,3454.0,Female,2.0,Manufacturing Director,Married,24780.0,6.0,Y,11.0,8.0,0.0,13.0,0.0,9.0,7.0,0.0,No
9.654513609995277,15.0,3.0,3.0,4.0,4.0,3.0,26.0,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,2976.0,Male,2.0,Manager,Single,157870.0,1.0,Y,12.0,8.0,2.0,8.0,5.0,8.0,7.0,4.0,Yes
6.281050870147222,15.0,3.0,3.0,2.0,2.0,2.0,42.0,Travel_Rarely,Human Resources,1.0,3.0,Other,1.0,1006.0,Female,1.0,Healthcare Representative,Divorced,174650.0,8.0,Y,13.0,8.0,1.0,7.0,3.0,5.0,0.0,4.0,No
10.353177153056667,7.0,3.0,3.0,4.0,1.0,3.0,41.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,3369.0,Male,1.0,Research Scientist,Single,195170.0,2.0,Y,13.0,8.0,0.0,20.0,5.0,18.0,2.0,17.0,No
7.415803212851389,21.0,2.0,3.0,2.0,1.0,3.0,29.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,3805.0,Male,1.0,Sales Representative,Single,24040.0,1.0,Y,17.0,8.0,0.0,10.0,3.0,10.0,1.0,5.0,No
6.673018741633055,19.0,3.0,3.0,2.0,3.0,4.0,31.0,Travel_Rarely,Research & Development,14.0,2.0,Life Sciences,1.0,3910.0,Male,1.0,Sales Executive,Married,167560.0,1.0,Y,11.0,8.0,2.0,6.0,5.0,5.0,0.0,3.0,No
7.3777153056669444,7.0,2.0,4.0,1.0,1.0,3.0,36.0,Travel_Rarely,Research & Development,14.0,3.0,Other,1.0,376.0,Male,2.0,Research Scientist,Married,39290.0,0.0,Y,24.0,8.0,0.0,6.0,6.0,5.0,0.0,3.0,No
5.719967648371111,11.0,3.0,3.0,3.0,3.0,2.0,34.0,Travel_Rarely,Sales,9.0,4.0,Medical,1.0,649.0,Female,2.0,Laboratory Technician,Married,27410.0,0.0,Y,15.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,No
8.076647701918612,12.0,3.0,4.0,4.0,4.0,2.0,47.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,408.0,Male,2.0,Manufacturing Director,Single,99810.0,1.0,Y,21.0,8.0,1.0,3.0,3.0,3.0,1.0,2.0,No
6.656039714413056,13.0,3.0,3.0,2.0,2.0,3.0,40.0,Travel_Frequently,Research & Development,26.0,4.0,Medical,1.0,2833.0,Male,2.0,Manufacturing Director,Divorced,54400.0,1.0,Y,12.0,8.0,1.0,20.0,2.0,20.0,2.0,13.0,No
5.520024542614722,23.0,2.0,3.0,4.0,4.0,3.0,29.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,2937.0,Male,1.0,Laboratory Technician,Divorced,26790.0,2.0,Y,15.0,8.0,0.0,10.0,2.0,3.0,0.0,2.0,No
10.059407630521944,17.0,3.0,4.0,1.0,3.0,3.0,24.0,Travel_Frequently,Research & Development,2.0,3.0,Medical,1.0,1692.0,Male,2.0,Research Scientist,Married,39190.0,1.0,Y,21.0,8.0,0.0,6.0,3.0,6.0,1.0,2.0,Yes
6.4921407853636115,7.0,4.0,3.0,1.0,3.0,2.0,30.0,Travel_Rarely,Sales,13.0,3.0,Marketing,1.0,4296.0,Female,2.0,Laboratory Technician,Single,57700.0,1.0,Y,16.0,8.0,1.0,5.0,2.0,5.0,0.0,4.0,No
6.937077197679445,13.0,3.0,3.0,3.0,2.0,1.0,36.0,Travel_Rarely,Research & Development,13.0,3.0,Technical Degree,1.0,2568.0,Female,3.0,Healthcare Representative,Married,25170.0,2.0,Y,14.0,8.0,0.0,12.0,3.0,4.0,1.0,3.0,No
7.112595939312778,16.0,2.0,3.0,3.0,3.0,2.0,46.0,Travel_Rarely,Sales,19.0,4.0,Marketing,1.0,1625.0,Female,1.0,Sales Executive,Divorced,41080.0,2.0,Y,14.0,8.0,0.0,19.0,5.0,10.0,0.0,8.0,No
8.333794065149444,8.0,2.0,3.0,4.0,3.0,3.0,20.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,1726.0,Male,5.0,Sales Representative,Single,61620.0,1.0,Y,12.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,Yes
6.859569388665555,11.0,4.0,3.0,2.0,3.0,3.0,34.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,3662.0,Male,1.0,Research Scientist,Married,45530.0,4.0,Y,18.0,8.0,1.0,10.0,2.0,8.0,7.0,7.0,No
6.231885319053889,17.0,2.0,3.0,1.0,3.0,4.0,49.0,Travel_Rarely,Sales,14.0,4.0,Life Sciences,1.0,2112.0,Male,2.0,Research Scientist,Married,62300.0,2.0,Y,14.0,8.0,0.0,23.0,2.0,1.0,0.0,0.0,No
6.934036144578055,9.0,2.0,3.0,1.0,3.0,2.0,25.0,Travel_Rarely,Research & Development,7.0,4.0,Life Sciences,1.0,3676.0,Male,1.0,Sales Executive,Married,22160.0,2.0,Y,13.0,8.0,3.0,6.0,2.0,3.0,1.0,2.0,No
6.259136546184722,20.0,3.0,3.0,3.0,2.0,3.0,31.0,Travel_Frequently,Sales,2.0,3.0,Medical,1.0,3716.0,Male,2.0,Sales Executive,Single,25720.0,1.0,Y,13.0,8.0,3.0,10.0,3.0,10.0,4.0,7.0,Yes
6.855583444890556,22.0,3.0,3.0,4.0,4.0,2.0,32.0,Travel_Rarely,Sales,4.0,3.0,Marketing,1.0,3709.0,Male,1.0,Research Scientist,Married,53260.0,4.0,Y,14.0,8.0,1.0,7.0,2.0,4.0,0.0,3.0,No
5.963064480142778,6.0,2.0,3.0,4.0,2.0,3.0,48.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,4014.0,Female,2.0,Manager,Married,62720.0,4.0,Y,14.0,8.0,0.0,29.0,3.0,22.0,12.0,9.0,No
5.865582329317222,15.0,3.0,3.0,4.0,4.0,3.0,38.0,Travel_Frequently,Research & Development,25.0,3.0,Medical,1.0,1274.0,Male,2.0,Manufacturing Director,Single,163280.0,1.0,Y,17.0,8.0,3.0,10.0,2.0,10.0,9.0,9.0,No
5.621764837126111,20.0,3.0,3.0,3.0,3.0,4.0,31.0,Non-Travel,Research & Development,14.0,2.0,Life Sciences,1.0,2618.0,Male,2.0,Healthcare Representative,Married,23020.0,4.0,Y,14.0,8.0,0.0,13.0,3.0,11.0,4.0,8.0,No
7.1227253458275,9.0,3.0,3.0,2.0,4.0,4.0,37.0,Travel_Rarely,Research & Development,8.0,1.0,Life Sciences,1.0,207.0,Male,1.0,Sales Executive,Single,41930.0,4.0,Y,16.0,8.0,1.0,12.0,5.0,6.0,1.0,2.0,No
5.535712851405555,19.0,1.0,3.0,1.0,3.0,3.0,58.0,Travel_Rarely,Research & Development,27.0,3.0,Other,1.0,2151.0,Male,2.0,Laboratory Technician,Divorced,21870.0,1.0,Y,18.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,No
7.45406291834,8.0,3.0,4.0,4.0,4.0,3.0,25.0,Travel_Rarely,Research & Development,26.0,3.0,Technical Degree,1.0,1321.0,Male,1.0,Laboratory Technician,Married,88530.0,1.0,Y,22.0,8.0,1.0,2.0,3.0,2.0,2.0,1.0,No
9.318259705488611,10.0,3.0,3.0,4.0,3.0,3.0,24.0,Travel_Rarely,Research & Development,5.0,1.0,Other,1.0,3708.0,Male,1.0,Manufacturing Director,Married,43350.0,1.0,Y,15.0,8.0,1.0,5.0,5.0,5.0,0.0,3.0,No
6.825716198125833,18.0,3.0,3.0,4.0,3.0,3.0,34.0,Travel_Rarely,Sales,1.0,3.0,Medical,1.0,2659.0,Female,1.0,Laboratory Technician,Married,62320.0,1.0,Y,13.0,8.0,1.0,8.0,3.0,8.0,1.0,7.0,No
